  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   375.0  11.868  34.239  220.03  0.0473  0.2303  94.405      55  2222222
   376.0  11.845  34.237  221.07  0.0459  0.2306  94.399      36  2222222
   377.0  11.801  34.232  221.09  0.0465  0.2312  94.383      22  2222222
   378.0  11.729  34.227  220.62  0.0469  0.2312  94.383      19  2222222
   379.0  11.676  34.225  219.88  0.0456  0.2312  94.383      18  2222222
   380.0  11.637  34.225  218.77  0.0469  0.2306  94.398      21  2222222
   381.0  11.618  34.226  217.64  0.0462  0.2308  94.392      27  2222222
   382.0  11.595  34.225  216.63  0.0457  0.2305  94.400      32  2222222
   383.0  11.568  34.225  215.96  0.0469  0.2320  94.364      42  2222222
   384.0  11.544  34.224  216.29  0.0467  0.2309  94.391      30  2222222
   385.0  11.536  34.223  216.31  0.0465  0.2305  94.400      25  2222222
   386.0  11.526  34.222  215.85  0.0465  0.2312  94.383      23  2222222
   387.0  11.492  34.221  216.04  0.0465  0.2305  94.401      23  2222222
   388.0  11.468  34.221  215.34  0.0466  0.2302  94.407      27  2222222
   389.0  11.457  34.220  215.23  0.0462  0.2303  94.405      34  2222222
   390.0  11.447  34.220  215.34  0.0472  0.2303  94.405      38  2222222
   391.0  11.426  34.219  214.20  0.0460  0.2303  94.406      31  2222222
   392.0  11.390  34.218  213.61  0.0457  0.2303  94.406      26  2222222
   393.0  11.371  34.218  213.46  0.0460  0.2304  94.404      23  2222222
   394.0  11.351  34.216  213.50  0.0458  0.2303  94.404      20  2222222
   395.0  11.318  34.215  213.02  0.0560  0.2304  94.404      23  2222222
   396.0  11.305  34.215  212.87  0.0502  0.2305  94.401      29  2222222
   397.0  11.294  34.214  212.49  0.0458  0.2302  94.407      47  2222222
   398.0  11.281  34.212  212.31  0.0456  0.2303  94.406      31  2222222
   399.0  11.242  34.209  212.73  0.0465  0.2306  94.398      23  2222222
   400.0  11.196  34.205  213.47  0.0458  0.2301  94.409      20  2222222
   401.0  11.172  34.203  214.39  0.0454  0.2302  94.407      22  2222222
   402.0  11.127  34.200  215.36  0.0462  0.2309  94.392      26  2222222
   403.0  11.100  34.197  215.61  0.0461  0.2304  94.403      32  2222222
   404.0  11.070  34.195  215.68  0.0484  0.2304  94.402      38  2222222
   405.0  11.045  34.192  215.25  0.0544  0.2309  94.392      30  2222222
   406.0  10.998  34.190  214.96  0.0463  0.2305  94.400      28  2222222
   407.0  10.971  34.188  214.52  0.0453  0.2307  94.395      26  2222222
   408.0  10.951  34.187  214.42  0.0465  0.2305  94.400      25  2222222
   409.0  10.907  34.184  214.66  0.0462  0.2308  94.394      26  2222222
   410.0  10.873  34.184  213.73  0.0462  0.2309  94.392      26  2222222
   411.0  10.821  34.181  212.66  0.0458  0.2308  94.392      27  2222222
   412.0  10.733  34.173  212.25  0.0459  0.2310  94.389      28  2222222
   413.0  10.701  34.172  212.04  0.0471  0.2310  94.389      29  2222222
   414.0  10.683  34.169  212.57  0.0459  0.2309  94.392      35  2222222
   415.0  10.669  34.166  212.37  0.0462  0.2310  94.387      36  2222222
   416.0  10.638  34.162  212.24  0.0457  0.2312  94.384      32  2222222
   417.0  10.628  34.160  212.41  0.0461  0.2312  94.383      24  2222222
   418.0  10.616  34.158  212.66  0.0459  0.2312  94.383      21  2222222
   419.0  10.602  34.156  212.78  0.0462  0.2312  94.383      18  2222222
   420.0  10.595  34.156  212.52  0.0468  0.2318  94.370      18  2222222
   421.0  10.589  34.155  212.28  0.0475  0.2318  94.370      20  2222222
   422.0  10.556  34.153  211.93  0.0458  0.2313  94.381      33  2222222
   423.0  10.536  34.152  211.67  0.0460  0.2312  94.383      62  2222222
   424.0  10.531  34.151  211.63  0.0459  0.2312  94.383      36  2222222
   425.0  10.526  34.150  211.94  0.0445  0.2312  94.383      23  2222222
   426.0  10.508  34.149  211.64  0.0464  0.2312  94.383      20  2222222
   427.0  10.484  34.148  211.65  0.0456  0.2313  94.381      18  2222222
   428.0  10.451  34.146  211.43  0.0445  0.2312  94.383      19  2222222
   429.0  10.387  34.143  210.83  0.0464  0.2313  94.382      20  2222222
   430.0  10.317  34.141  209.66  0.0460  0.2314  94.379      23  2222222
   431.0  10.261  34.141  208.42  0.0456  0.2312  94.383      31  2222222
   432.0  10.211  34.139  207.02  0.0459  0.2316  94.374      59  2222222
   433.0  10.202  34.138  207.41  0.0468  0.2313  94.382      36  2222222
   434.0  10.197  34.137  207.25  0.0442  0.2313  94.381      21  2222222
   435.0  10.182  34.135  207.14  0.0509  0.2313  94.382      17  2222222
   436.0  10.136  34.136  206.68  0.0584  0.2312  94.383      17  2222222
   437.0  10.117  34.136  205.91  0.0469  0.2313  94.382      19  2222222
   438.0  10.096  34.136  204.92  0.0461  0.2318  94.370      24  2222222
   439.0  10.069  34.136  204.37  0.0459  0.2313  94.382      29  2222222
   440.0  10.064  34.136  204.09  0.0458  0.2316  94.374      33  2222222
   441.0  10.048  34.135  204.14  0.0463  0.2315  94.376      38  2222222
   442.0  10.015  34.135  203.28  0.0454  0.2319  94.368      39  2222222
   443.0  10.003  34.135  203.55  0.0475  0.2315  94.377      28  2222222
   444.0   9.994  34.134  203.38  0.0586  0.2317  94.373      23  2222222
   445.0   9.956  34.134  202.55  0.0586  0.2317  94.373      23  2222222
   446.0   9.942  34.134  201.87  0.0465  0.2312  94.382      24  2222222
   447.0   9.932  34.134  201.16  0.0446  0.2316  94.374      28  2222222
   448.0   9.919  34.133  201.01  0.0467  0.2312  94.383      29  2222222
   449.0   9.908  34.133  200.71  0.0571  0.2312  94.383      24  2222222
   450.0   9.885  34.131  200.31  0.0469  0.2312  94.383      21  2222222
   451.0   9.816  34.128  199.48  0.0559  0.2313  94.382      22  2222222
   452.0   9.756  34.127  198.38  0.0577  0.2313  94.381      27  2222222
   453.0   9.722  34.126  197.83  0.0543  0.2314  94.378      46  2222222
   454.0   9.713  34.124  197.38  0.0446  0.2312  94.383      40  2222222
   455.0   9.681  34.123  197.70  0.0483  0.2312  94.383      27  2222222
   456.0   9.665  34.121  197.78  0.0586  0.2312  94.383      27  2222222
   457.0   9.641  34.119  197.72  0.0549  0.2313  94.381      25  2222222
   458.0   9.611  34.118  197.36  0.0485  0.2313  94.382      22  2222222
   459.0   9.603  34.117  197.25  0.0590  0.2318  94.369      19  2222222
   460.0   9.597  34.117  197.28  0.0573  0.2322  94.360      20  2222222
   461.0   9.592  34.116  197.65  0.0502  0.2322  94.362      25  2222222
   462.0   9.591  34.115  197.12  0.0565  0.2320  94.365      55  2222222
   463.0   9.588  34.115  197.05  0.0585  0.2314  94.380      42  2222222
   464.0   9.579  34.114  197.34  0.0533  0.2313  94.381      22  2222222
   465.0   9.565  34.113  197.18  0.0462  0.2319  94.368      18  2222222
   466.0   9.529  34.110  196.69  0.0457  0.2322  94.360      19  2222222
   467.0   9.461  34.107  195.60  0.0546  0.2323  94.359      18  2222222
   468.0   9.444  34.107  194.30  0.0590  0.2323  94.359      19  2222222
   469.0   9.429  34.105  193.40  0.0569  0.2322  94.361      22  2222222
   470.0   9.395  34.104  192.14  0.0444  0.2322  94.361      33  2222222
   471.0   9.383  34.102  191.11  0.0465  0.2316  94.375      83  2222222
   472.0   9.352  34.101  190.42  0.0508  0.2314  94.379      21  2222222
   473.0   9.348  34.100  190.06  0.0461  0.2313  94.380      16  2222222
   474.0   9.347  34.100  189.81  0.0582  0.2315  94.376      13  2222222
   475.0   9.347  34.100  189.65  0.0582  0.2316  94.375      14  2222222
   476.0   9.345  34.099  189.53  0.0590  0.2317  94.372      15  2222222
   477.0   9.338  34.099  188.95  0.0572  0.2315  94.376      19  2222222
   478.0   9.317  34.096  187.47  0.0535  0.2315  94.377      64  2222222
   479.0   9.248  34.095  183.59  0.0588  0.2314  94.379      50  2222222
   480.0   9.178  34.089  178.63  0.0585  0.2308  94.392      22  2222222
   481.0   9.171  34.088  176.65  0.0577  0.2306  94.399      17  2222222
   482.0   9.153  34.085  175.59  0.0569  0.2306  94.399      16  2222222
   483.0   9.112  34.083  174.60  0.0584  0.2306  94.398      17  2222222
   484.0   9.092  34.083  173.60  0.0571  0.2305  94.400      18  2222222
   485.0   9.081  34.083  172.94  0.0574  0.2302  94.408      21  2222222
   486.0   9.080  34.082  173.10  0.0587  0.2303  94.405      30  2222222
   487.0   9.082  34.081  173.84  0.0586  0.2301  94.410      68  2222222
   488.0   9.081  34.080  173.96  0.0579  0.2302  94.408      40  2222222
   489.0   9.061  34.080  173.71  0.0585  0.2302  94.408      22  2222222
   490.0   9.043  34.080  173.38  0.0584  0.2302  94.408      18  2222222
   491.0   9.024  34.080  172.63  0.0590  0.2302  94.408      16  2222222
   492.0   9.001  34.079  171.96  0.0583  0.2302  94.408      16  2222222
   493.0   8.991  34.080  171.62  0.0577  0.2302  94.408      17  2222222
   494.0   8.988  34.079  171.38  0.0582  0.2302  94.408      28  2222222
   495.0   8.987  34.078  171.40  0.0587  0.2303  94.404      94  2222222
   496.0   8.958  34.077  171.06  0.0568  0.2302  94.409      30  2222222
   497.0   8.903  34.076  169.87  0.0587  0.2298  94.417      30  2222222
   498.0   8.869  34.075  168.15  0.0600  0.2301  94.411      73  2222222
   499.0   8.872  34.074  168.33  0.0574  0.2301  94.410     200  2222222
   500.0   8.861  34.074  168.02  0.0595  0.2300  94.412     159  2222222
   501.0   8.854  34.073  167.98  0.0571  0.2300  94.413      73  2222222
