  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   376.0  10.286  34.147  203.60  0.0452  0.2333  94.334      25  2222222
   377.0  10.272  34.147  203.20  0.0452  0.2337  94.324      35  2222222
   378.0  10.275  34.146  203.25  0.0458  0.2341  94.316      81  2222222
   379.0  10.266  34.145  203.31  0.0444  0.2336  94.328      22  2222222
   380.0  10.215  34.136  203.05  0.0434  0.2333  94.335      17  2222222
   381.0  10.145  34.138  202.38  0.0462  0.2334  94.332      17  2222222
   382.0  10.128  34.138  201.69  0.0573  0.2340  94.319      20  2222222
   383.0  10.118  34.138  201.00  0.0587  0.2335  94.330      34  2222222
   384.0  10.117  34.137  200.90  0.0572  0.2334  94.333      46  2222222
   385.0  10.111  34.136  201.03  0.0459  0.2336  94.327      29  2222222
   386.0  10.105  34.135  201.27  0.0457  0.2334  94.333      39  2222222
   387.0  10.072  34.131  200.89  0.0444  0.2333  94.334      62  2222222
   388.0  10.000  34.129  199.63  0.0454  0.2334  94.333      28  2222222
   389.0   9.961  34.128  198.87  0.0574  0.2342  94.312      21  2222222
   390.0   9.940  34.127  198.26  0.0464  0.2333  94.335      21  2222222
   391.0   9.917  34.127  198.13  0.0443  0.2333  94.335      25  2222222
   392.0   9.905  34.126  198.15  0.0443  0.2335  94.330      40  2222222
   393.0   9.890  34.124  197.82  0.0529  0.2335  94.330      49  2222222
   394.0   9.866  34.125  198.59  0.0558  0.2334  94.332      25  2222222
   395.0   9.848  34.126  198.65  0.0431  0.2336  94.326      21  2222222
   396.0   9.834  34.124  198.38  0.0456  0.2334  94.333      24  2222222
   397.0   9.829  34.123  198.19  0.0527  0.2334  94.332      71  2222222
   398.0   9.825  34.121  198.22  0.0577  0.2335  94.329      43  2222222
   399.0   9.810  34.120  198.01  0.0543  0.2333  94.334      22  2222222
   400.0   9.804  34.120  197.76  0.0463  0.2336  94.327      19  2222222
   401.0   9.799  34.120  197.40  0.0585  0.2334  94.331      21  2222222
   402.0   9.795  34.119  196.65  0.0576  0.2333  94.335      24  2222222
   403.0   9.775  34.117  196.02  0.0469  0.2335  94.329      40  2222222
   404.0   9.756  34.116  196.08  0.0543  0.2333  94.335      66  2222222
   405.0   9.701  34.112  195.47  0.0441  0.2333  94.335      37  2222222
   406.0   9.643  34.111  195.08  0.0497  0.2338  94.322      27  2222222
   407.0   9.602  34.110  194.88  0.0569  0.2335  94.329      28  2222222
   408.0   9.568  34.109  194.62  0.0574  0.2333  94.335      28  2222222
   409.0   9.545  34.109  194.58  0.0583  0.2333  94.334      32  2222222
   410.0   9.516  34.107  194.16  0.0564  0.2336  94.328      31  2222222
   411.0   9.477  34.105  193.52  0.0465  0.2333  94.335      24  2222222
   412.0   9.453  34.105  193.38  0.0586  0.2339  94.319      24  2222222
   413.0   9.439  34.104  193.21  0.0582  0.2336  94.327      40  2222222
   414.0   9.443  34.104  193.29  0.0581  0.2338  94.323      71  2222222
   415.0   9.417  34.104  193.37  0.0586  0.2334  94.332      25  2222222
   416.0   9.375  34.098  193.12  0.0577  0.2337  94.325      18  2222222
   417.0   9.321  34.099  192.41  0.0577  0.2340  94.317      18  2222222
   418.0   9.287  34.097  191.73  0.0482  0.2339  94.320      31  2222222
   419.0   9.292  34.097  191.26  0.0541  0.2335  94.329      82  2222222
   420.0   9.227  34.093  190.38  0.0590  0.2340  94.317      26  2222222
   421.0   9.194  34.092  189.81  0.0568  0.2335  94.330      20  2222222
   422.0   9.180  34.092  189.33  0.0579  0.2337  94.326      20  2222222
   423.0   9.176  34.091  189.16  0.0574  0.2337  94.326      22  2222222
   424.0   9.172  34.090  188.67  0.0584  0.2338  94.322      34  2222222
   425.0   9.169  34.089  188.04  0.0577  0.2333  94.334      54  2222222
   426.0   9.161  34.089  188.28  0.0582  0.2336  94.328      41  2222222
   427.0   9.136  34.088  187.99  0.0458  0.2333  94.334      34  2222222
   428.0   9.126  34.087  187.05  0.0569  0.2333  94.335      33  2222222
   429.0   9.119  34.087  186.73  0.0508  0.2332  94.336      28  2222222
   430.0   9.114  34.087  186.07  0.0424  0.2333  94.335      34  2222222
   431.0   9.108  34.086  186.16  0.0539  0.2333  94.334      41  2222222
   432.0   9.093  34.084  185.82  0.0573  0.2333  94.335      34  2222222
   433.0   8.995  34.079  183.55  0.0564  0.2333  94.335      31  2222222
   434.0   8.955  34.081  181.68  0.0559  0.2334  94.332      30  2222222
   435.0   8.941  34.080  180.45  0.0556  0.2331  94.340      27  2222222
   436.0   8.925  34.078  179.70  0.0565  0.2370  94.248      27  2222222
   437.0   8.897  34.078  178.86  0.0564  0.2333  94.335      30  2222222
   438.0   8.889  34.077  178.10  0.0563  0.2331  94.340      58  2222222
   439.0   8.864  34.077  177.19  0.0565  0.2326  94.352      36  2222222
   440.0   8.847  34.076  176.30  0.0567  0.2331  94.340      29  2222222
   441.0   8.831  34.076  176.30  0.0572  0.2326  94.352      26  2222222
   442.0   8.820  34.075  176.35  0.0557  0.2331  94.340      28  2222222
   443.0   8.804  34.074  175.81  0.0577  0.2327  94.350      34  2222222
   444.0   8.780  34.074  175.27  0.0568  0.2325  94.355      40  2222222
   445.0   8.767  34.073  174.75  0.0562  0.2326  94.351      32  2222222
   446.0   8.753  34.073  174.19  0.0577  0.2328  94.347      27  2222222
   447.0   8.727  34.072  173.65  0.0564  0.2325  94.355      26  2222222
   448.0   8.694  34.071  172.91  0.0562  0.2326  94.353      32  2222222
   449.0   8.659  34.070  172.29  0.0578  0.2337  94.325      37  2222222
   450.0   8.639  34.069  172.46  0.0566  0.2331  94.339      47  2222222
   451.0   8.621  34.068  172.54  0.0564  0.2326  94.352      30  2222222
   452.0   8.603  34.067  172.27  0.0568  0.2325  94.355      20  2222222
   453.0   8.586  34.067  171.96  0.0567  0.2324  94.357      24  2222222
   454.0   8.578  34.067  171.76  0.0561  0.2331  94.340      47  2222222
   455.0   8.566  34.065  171.53  0.0559  0.2328  94.348      45  2222222
   456.0   8.512  34.064  171.18  0.0557  0.2327  94.349      28  2222222
   457.0   8.500  34.064  171.12  0.0544  0.2329  94.346      20  2222222
   458.0   8.497  34.064  170.66  0.0551  0.2346  94.305      23  2222222
   459.0   8.494  34.063  170.42  0.0572  0.2329  94.344      32  2222222
   460.0   8.494  34.063  170.70  0.0638  0.2331  94.339      59  2222222
   461.0   8.480  34.062  170.36  0.0562  0.2326  94.352      40  2222222
   462.0   8.451  34.061  170.26  0.0568  0.2325  94.354      25  2222222
   463.0   8.445  34.061  170.34  0.0569  0.2325  94.353      21  2222222
   464.0   8.443  34.061  170.00  0.0567  0.2331  94.340      24  2222222
   465.0   8.427  34.060  169.58  0.0597  0.2330  94.341      35  2222222
   466.0   8.407  34.058  169.36  0.0579  0.2328  94.346      53  2222222
   467.0   8.385  34.058  168.71  0.0620  0.2326  94.352      32  2222222
   468.0   8.343  34.057  167.73  0.0560  0.2332  94.338      34  2222222
   469.0   8.320  34.058  166.92  0.0563  0.2329  94.344      29  2222222
   470.0   8.305  34.057  166.54  0.0564  0.2329  94.344      31  2222222
   471.0   8.297  34.057  166.35  0.0554  0.2326  94.353      58  2222222
   472.0   8.290  34.057  166.45  0.0556  0.2323  94.358      34  2222222
   473.0   8.279  34.056  165.89  0.0569  0.2324  94.355      21  2222222
   474.0   8.261  34.056  164.89  0.0577  0.2332  94.336      18  2222222
   475.0   8.236  34.058  163.83  0.0556  0.2329  94.343      17  2222222
   476.0   8.215  34.060  162.39  0.0549  0.2327  94.349      25  2222222
   477.0   8.211  34.059  161.29  0.0577  0.2326  94.352      76  2222222
   478.0   8.198  34.059  161.59  0.0593  0.2323  94.359      40  2222222
   479.0   8.184  34.059  160.92  0.0578  0.2325  94.354      29  2222222
   480.0   8.168  34.059  160.30  0.0607  0.2329  94.345      41  2222222
   481.0   8.143  34.059  159.63  0.0555  0.2327  94.349      33  2222222
   482.0   8.128  34.058  158.71  0.0541  0.2324  94.357      26  2222222
   483.0   8.099  34.058  157.91  0.0552  0.2324  94.355      21  2222222
   484.0   8.080  34.059  157.09  0.0538  0.2327  94.348      20  2222222
   485.0   8.075  34.060  156.47  0.0543  0.2329  94.345      17  2222222
   486.0   8.071  34.060  155.80  0.0599  0.2325  94.354      27  2222222
   487.0   8.076  34.059  155.99  0.0626  0.2325  94.353     115  2222222
   488.0   8.064  34.058  156.56  0.0639  0.2324  94.356      19  2222222
   489.0   8.047  34.060  155.86  0.0597  0.2323  94.359      17  2222222
   490.0   8.041  34.060  155.21  0.0553  0.2323  94.359      19  2222222
   491.0   8.013  34.060  154.69  0.0640  0.2323  94.358      30  2222222
   492.0   7.958  34.060  153.58  0.0629  0.2323  94.359      42  2222222
   493.0   7.861  34.058  153.11  0.0544  0.2323  94.359      57  2222222
   494.0   7.860  34.057  152.79  0.0577  0.2326  94.352      81  2222222
   495.0   7.823  34.056  149.87  0.0562  0.2328  94.348      37  2222222
   496.0   7.741  34.058  146.84  0.0613  0.2323  94.358      45  2222222
   497.0   7.721  34.057  146.59  0.0616  0.2324  94.356      46  2222222
   498.0   7.737  34.055  147.61  0.0592  0.2324  94.356      81  2222222
   499.0   7.724  34.055  147.07  0.0571  0.2324  94.356     116  2222222
   500.0   7.704  34.055  145.72  0.0603  0.2323  94.359     123  2222222
   501.0   7.690  34.055  144.51  0.0609  0.2324  94.357      50  2222222
   502.0   7.696  34.056  143.62  0.0590  0.2323  94.359       1  2222222
