  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   375.0  11.099  34.162  205.58  0.0461  0.2312  94.383      24  2222222
   376.0  11.070  34.159  204.47  0.0465  0.2314  94.380      32  2222222
   377.0  11.046  34.155  203.89  0.0456  0.2312  94.383      31  2222222
   378.0  11.025  34.152  202.47  0.0451  0.2312  94.383      29  2222222
   379.0  10.984  34.148  201.78  0.0449  0.2312  94.384      27  2222222
   380.0  10.964  34.146  201.16  0.0466  0.2312  94.384      28  2222222
   381.0  10.956  34.145  200.80  0.0439  0.2312  94.384      35  2222222
   382.0  10.955  34.145  200.60  0.0449  0.2308  94.393      40  2222222
   383.0  10.950  34.144  200.75  0.0447  0.2311  94.386      33  2222222
   384.0  10.918  34.141  200.43  0.0438  0.2310  94.389      25  2222222
   385.0  10.901  34.140  199.63  0.0449  0.2311  94.385      23  2222222
   386.0  10.879  34.138  199.17  0.0466  0.2312  94.383      26  2222222
   387.0  10.841  34.137  198.78  0.0453  0.2312  94.382      27  2222222
   388.0  10.832  34.136  198.49  0.0465  0.2311  94.385      25  2222222
   389.0  10.826  34.135  197.69  0.0441  0.2308  94.394      27  2222222
   390.0  10.817  34.135  197.36  0.0448  0.2309  94.391      30  2222222
   391.0  10.802  34.133  197.59  0.0447  0.2314  94.381      37  2222222
   392.0  10.722  34.130  196.63  0.0443  0.2304  94.404      40  2222222
   393.0  10.699  34.129  195.51  0.0451  0.2310  94.388      34  2222222
   394.0  10.688  34.128  195.55  0.0451  0.2304  94.404      29  2222222
   395.0  10.667  34.127  195.24  0.0451  0.2312  94.383      29  2222222
   396.0  10.626  34.124  195.20  0.0463  0.2308  94.394      28  2222222
   397.0  10.579  34.124  194.86  0.0499  0.2311  94.385      24  2222222
   398.0  10.558  34.123  193.92  0.0553  0.2310  94.387      25  2222222
   399.0  10.543  34.122  193.42  0.0443  0.2307  94.396      25  2222222
   400.0  10.494  34.121  193.57  0.0446  0.2304  94.404      32  2222222
   401.0  10.481  34.121  193.50  0.0443  0.2306  94.399      40  2222222
   402.0  10.466  34.120  193.85  0.0455  0.2306  94.399      35  2222222
   403.0  10.444  34.120  193.87  0.0441  0.2306  94.397      27  2222222
   404.0  10.417  34.121  194.54  0.0453  0.2306  94.398      26  2222222
   405.0  10.404  34.123  195.61  0.0463  0.2311  94.385      28  2222222
   406.0  10.397  34.123  195.53  0.0446  0.2309  94.390      32  2222222
   407.0  10.380  34.123  195.56  0.0460  0.2309  94.390      30  2222222
   408.0  10.370  34.123  195.66  0.0451  0.2304  94.403      24  2222222
   409.0  10.362  34.124  195.77  0.0461  0.2305  94.402      24  2222222
   410.0  10.345  34.126  196.52  0.0432  0.2306  94.397      30  2222222
   411.0  10.338  34.126  197.40  0.0500  0.2312  94.384      38  2222222
   412.0  10.336  34.126  197.76  0.0468  0.2307  94.396      36  2222222
   413.0  10.327  34.127  197.73  0.0443  0.2311  94.387      29  2222222
   414.0  10.313  34.128  198.36  0.0441  0.2310  94.389      27  2222222
   415.0  10.278  34.127  198.40  0.0448  0.2312  94.383      26  2222222
   416.0  10.247  34.126  197.63  0.0435  0.2312  94.383      26  2222222
   417.0  10.161  34.121  196.53  0.0457  0.2312  94.382      26  2222222
   418.0  10.103  34.121  194.80  0.0431  0.2312  94.383      29  2222222
   419.0  10.085  34.120  194.13  0.0517  0.2312  94.383      35  2222222
   420.0  10.055  34.118  193.29  0.0445  0.2312  94.383      34  2222222
   421.0  10.022  34.116  192.78  0.0435  0.2312  94.383      32  2222222
   422.0   9.978  34.114  192.26  0.0494  0.2311  94.386      30  2222222
   423.0   9.963  34.113  191.35  0.0488  0.2311  94.386      27  2222222
   424.0   9.949  34.112  190.93  0.0442  0.2310  94.388      21  2222222
   425.0   9.916  34.112  191.20  0.0495  0.2311  94.385      23  2222222
   426.0   9.908  34.114  191.40  0.0576  0.2312  94.383      25  2222222
   427.0   9.909  34.115  192.18  0.0574  0.2312  94.384      63  2222222
   428.0   9.913  34.116  193.44  0.0468  0.2314  94.380      34  2222222
   429.0   9.918  34.118  194.99  0.0469  0.2312  94.383      21  2222222
   430.0   9.921  34.119  195.84  0.0565  0.2312  94.383      18  2222222
   431.0   9.922  34.119  196.78  0.0505  0.2312  94.383      19  2222222
   432.0   9.924  34.120  197.71  0.0440  0.2312  94.383      20  2222222
   433.0   9.925  34.121  198.69  0.0411  0.2312  94.383      27  2222222
   434.0   9.925  34.121  199.33  0.0435  0.2312  94.383      46  2222222
   435.0   9.924  34.121  199.77  0.0430  0.2312  94.383      51  2222222
   436.0   9.919  34.121  199.92  0.0428  0.2316  94.375      27  2222222
   437.0   9.880  34.118  199.97  0.0417  0.2316  94.374      24  2222222
   438.0   9.846  34.118  199.75  0.0570  0.2317  94.373      23  2222222
   439.0   9.834  34.117  199.55  0.0423  0.2317  94.372      22  2222222
   440.0   9.831  34.117  198.88  0.0420  0.2318  94.371      23  2222222
   441.0   9.832  34.118  197.70  0.0424  0.2313  94.381      25  2222222
   442.0   9.827  34.118  195.97  0.0522  0.2316  94.374      29  2222222
   443.0   9.820  34.118  194.53  0.0427  0.2314  94.380      41  2222222
   444.0   9.804  34.118  193.48  0.0424  0.2312  94.384      41  2222222
   445.0   9.770  34.119  193.04  0.0475  0.2317  94.372      38  2222222
   446.0   9.743  34.118  193.26  0.0564  0.2311  94.386      30  2222222
   447.0   9.686  34.116  193.87  0.0566  0.2312  94.383      19  2222222
   448.0   9.635  34.116  194.27  0.0533  0.2312  94.383      18  2222222
   449.0   9.622  34.115  194.44  0.0425  0.2315  94.377      16  2222222
   450.0   9.583  34.112  194.17  0.0435  0.2313  94.381      23  2222222
   451.0   9.513  34.110  193.43  0.0417  0.2312  94.382      52  2222222
   452.0   9.492  34.107  193.61  0.0423  0.2312  94.383      44  2222222
   453.0   9.478  34.104  193.96  0.0417  0.2318  94.371      32  2222222
   454.0   9.439  34.101  193.82  0.0424  0.2312  94.383      27  2222222
   455.0   9.391  34.097  193.88  0.0508  0.2319  94.367      21  2222222
   456.0   9.373  34.097  193.25  0.0558  0.2322  94.360      18  2222222
   457.0   9.368  34.096  192.94  0.0546  0.2322  94.362      18  2222222
   458.0   9.355  34.095  192.72  0.0562  0.2319  94.369      28  2222222
   459.0   9.351  34.094  192.93  0.0568  0.2319  94.367      91  2222222
   460.0   9.277  34.093  192.63  0.0570  0.2322  94.361      23  2222222
   461.0   9.257  34.093  191.97  0.0577  0.2322  94.360      18  2222222
   462.0   9.243  34.091  191.66  0.0569  0.2323  94.359      17  2222222
   463.0   9.213  34.090  191.59  0.0413  0.2322  94.361      15  2222222
   464.0   9.192  34.090  191.10  0.0431  0.2323  94.359      16  2222222
   465.0   9.174  34.089  190.59  0.0417  0.2322  94.360      18  2222222
   466.0   9.147  34.088  190.24  0.0549  0.2322  94.361      33  2222222
   467.0   9.182  34.087  190.56  0.0522  0.2323  94.360      98  2222222
   468.0   9.091  34.084  190.33  0.0420  0.2325  94.355      23  2222222
   469.0   9.049  34.083  189.42  0.0548  0.2322  94.362      19  2222222
   470.0   9.020  34.081  188.84  0.0554  0.2323  94.359      16  2222222
   471.0   8.976  34.078  188.27  0.0554  0.2320  94.365      16  2222222
   472.0   8.954  34.078  187.55  0.0559  0.2318  94.370      15  2222222
   473.0   8.925  34.075  187.06  0.0569  0.2320  94.366      21  2222222
   474.0   8.902  34.072  186.38  0.0563  0.2320  94.366      55  2222222
   475.0   8.945  34.073  187.02  0.0559  0.2316  94.375      70  2222222
   476.0   8.876  34.071  186.50  0.0566  0.2326  94.351      19  2222222
   477.0   8.837  34.068  185.84  0.0559  0.2319  94.369      15  2222222
   478.0   8.813  34.068  185.20  0.0571  0.2316  94.374      18  2222222
   479.0   8.790  34.068  184.14  0.0560  0.2312  94.383      19  2222222
   480.0   8.777  34.067  183.04  0.0559  0.2314  94.379      33  2222222
   481.0   8.765  34.066  182.63  0.0555  0.2315  94.377      62  2222222
   482.0   8.747  34.064  182.74  0.0549  0.2315  94.377      36  2222222
   483.0   8.732  34.063  182.17  0.0548  0.2326  94.352      27  2222222
   484.0   8.699  34.062  180.82  0.0543  0.2316  94.375      27  2222222
   485.0   8.662  34.061  179.33  0.0555  0.2313  94.381      36  2222222
   486.0   8.637  34.061  177.91  0.0612  0.2314  94.379      53  2222222
   487.0   8.629  34.061  177.54  0.0574  0.2312  94.383      36  2222222
   488.0   8.626  34.061  177.67  0.0546  0.2312  94.383      31  2222222
   489.0   8.621  34.061  177.11  0.0582  0.2312  94.383      26  2222222
   490.0   8.620  34.061  176.95  0.0559  0.2312  94.383      22  2222222
   491.0   8.617  34.061  176.47  0.0558  0.2312  94.384      25  2222222
   492.0   8.613  34.061  175.83  0.0520  0.2312  94.383      38  2222222
   493.0   8.612  34.061  175.34  0.0537  0.2312  94.383     111  2222222
   494.0   8.573  34.064  171.87  0.0548  0.2312  94.382      27  2222222
   495.0   8.552  34.066  168.90  0.0571  0.2311  94.385      25  2222222
   496.0   8.547  34.067  167.66  0.0535  0.2312  94.383      29  2222222
   497.0   8.545  34.067  167.17  0.0549  0.2315  94.377      96  2222222
   498.0   8.541  34.067  167.29  0.0540  0.2351  94.291      30  2222233
   499.0   8.538  34.065  166.92  0.0553  0.2399  94.181     636  2222233
   500.0   8.530  34.066  165.36  0.0554  0.2466  94.034     530  2222233
   501.0   8.482  34.067  162.65  0.0547  0.2402  94.176     351  2222233
