  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   376.0  11.415  34.188  207.30  0.0438  0.2315  94.377      22  2222222
   377.0  11.373  34.186  207.39  0.0454  0.2315  94.378      50  2222222
   378.0  11.352  34.186  208.27  0.0454  0.2313  94.381      61  2222222
   379.0  11.291  34.184  212.32  0.0447  0.2313  94.381      25  2222222
   380.0  11.268  34.185  214.71  0.0464  0.2312  94.383      21  2222222
   381.0  11.246  34.183  213.89  0.0459  0.2312  94.383      21  2222222
   382.0  11.202  34.181  211.27  0.0453  0.2315  94.376      26  2222222
   383.0  11.186  34.179  208.58  0.0443  0.2315  94.377      40  2222222
   384.0  11.120  34.174  206.10  0.0454  0.2314  94.380      49  2222222
   385.0  11.101  34.173  206.58  0.0445  0.2314  94.380      42  2222222
   386.0  11.088  34.171  207.40  0.0455  0.2313  94.382      29  2222222
   387.0  11.038  34.168  207.43  0.0453  0.2318  94.371      21  2222222
   388.0  11.016  34.167  206.95  0.0445  0.2312  94.383      19  2222222
   389.0  11.001  34.166  206.67  0.0445  0.2312  94.383      19  2222222
   390.0  10.984  34.165  206.22  0.0453  0.2312  94.383      26  2222222
   391.0  10.979  34.165  205.87  0.0462  0.2313  94.382      86  2222222
   392.0  10.963  34.163  205.03  0.0451  0.2318  94.370      34  2222222
   393.0  10.946  34.162  203.64  0.0440  0.2312  94.383      20  2222222
   394.0  10.935  34.162  203.21  0.0436  0.2313  94.382      18  2222222
   395.0  10.929  34.162  202.90  0.0445  0.2313  94.382      19  2222222
   396.0  10.927  34.161  202.74  0.0454  0.2312  94.383      22  2222222
   397.0  10.908  34.160  202.60  0.0449  0.2313  94.381      41  2222222
   398.0  10.893  34.160  202.15  0.0451  0.2313  94.382      64  2222222
   399.0  10.883  34.159  201.66  0.0454  0.2312  94.383      28  2222222
   400.0  10.868  34.158  201.50  0.0454  0.2313  94.382      22  2222222
   401.0  10.854  34.157  202.27  0.0446  0.2313  94.381      20  2222222
   402.0  10.837  34.155  202.92  0.0426  0.2312  94.383      21  2222222
   403.0  10.816  34.154  203.50  0.0445  0.2312  94.383      27  2222222
   404.0  10.789  34.153  203.73  0.0443  0.2312  94.384      71  2222222
   405.0  10.769  34.152  203.23  0.0439  0.2312  94.384      42  2222222
   406.0  10.728  34.151  201.82  0.0444  0.2313  94.381      22  2222222
   407.0  10.687  34.148  201.12  0.0457  0.2312  94.383      19  2222222
   408.0  10.640  34.145  200.76  0.0443  0.2312  94.383      18  2222222
   409.0  10.573  34.142  200.10  0.0438  0.2313  94.382      22  2222222
   410.0  10.546  34.140  198.95  0.0453  0.2313  94.381      52  2222222
   411.0  10.524  34.138  198.51  0.0446  0.2312  94.384      47  2222222
   412.0  10.500  34.136  198.28  0.0446  0.2312  94.384      28  2222222
   413.0  10.477  34.134  198.67  0.0435  0.2309  94.390      23  2222222
   414.0  10.450  34.133  199.36  0.0458  0.2311  94.387      27  2222222
   415.0  10.427  34.135  199.48  0.0449  0.2313  94.381      36  2222222
   416.0  10.400  34.133  199.68  0.0494  0.2316  94.374      42  2222222
   417.0  10.379  34.132  200.02  0.0515  0.2312  94.384      32  2222222
   418.0  10.373  34.131  199.72  0.0444  0.2311  94.386      30  2222222
   419.0  10.351  34.130  199.29  0.0446  0.2311  94.386      28  2222222
   420.0  10.325  34.130  199.09  0.0581  0.2310  94.387      25  2222222
   421.0  10.307  34.129  198.81  0.0455  0.2309  94.390      23  2222222
   422.0  10.280  34.129  198.32  0.0451  0.2312  94.384      24  2222222
   423.0  10.262  34.128  197.78  0.0454  0.2311  94.385      33  2222222
   424.0  10.250  34.126  197.38  0.0444  0.2311  94.385      86  2222222
   425.0  10.234  34.125  197.31  0.0455  0.2312  94.384      29  2222222
   426.0  10.221  34.124  197.19  0.0438  0.2312  94.383      22  2222222
   427.0  10.199  34.123  196.80  0.0449  0.2314  94.379      18  2222222
   428.0  10.185  34.122  196.24  0.0434  0.2312  94.383      17  2222222
   429.0  10.160  34.120  195.70  0.0428  0.2313  94.382      17  2222222
   430.0  10.140  34.123  195.50  0.0423  0.2312  94.383      20  2222222
   431.0  10.134  34.124  195.93  0.0446  0.2312  94.384      40  2222222
   432.0  10.157  34.121  196.29  0.0506  0.2311  94.385      97  2222222
   433.0  10.110  34.121  196.22  0.0405  0.2311  94.385      23  2222222
   434.0  10.048  34.119  196.11  0.0447  0.2312  94.383      17  2222222
   435.0  10.006  34.117  195.89  0.0428  0.2312  94.383      17  2222222
   436.0   9.972  34.118  195.83  0.0395  0.2312  94.383      16  2222222
   437.0   9.937  34.118  195.88  0.0438  0.2311  94.385      19  2222222
   438.0   9.857  34.115  194.80  0.0434  0.2312  94.383      31  2222222
   439.0   9.869  34.114  194.03  0.0433  0.2312  94.384      86  2222222
   440.0   9.816  34.112  193.76  0.0443  0.2311  94.385      36  2222222
   441.0   9.799  34.111  192.92  0.0456  0.2312  94.383      25  2222222
   442.0   9.796  34.111  192.30  0.0579  0.2312  94.383      20  2222222
   443.0   9.785  34.111  192.21  0.0414  0.2312  94.383      19  2222222
   444.0   9.775  34.110  192.10  0.0438  0.2311  94.385      19  2222222
   445.0   9.732  34.109  191.49  0.0419  0.2311  94.387      27  2222222
   446.0   9.667  34.107  189.32  0.0531  0.2310  94.390      68  2222222
   447.0   9.629  34.106  188.22  0.0496  0.2311  94.386      38  2222222
   448.0   9.588  34.104  188.28  0.0569  0.2311  94.386      22  2222222
   449.0   9.555  34.103  188.62  0.0563  0.2311  94.386      21  2222222
   450.0   9.542  34.102  189.07  0.0568  0.2310  94.387      20  2222222
   451.0   9.532  34.101  189.29  0.0576  0.2312  94.383      24  2222222
   452.0   9.509  34.099  189.72  0.0516  0.2312  94.383      37  2222222
   453.0   9.483  34.098  190.73  0.0531  0.2311  94.387      64  2222222
   454.0   9.457  34.096  191.26  0.0576  0.2310  94.389      41  2222222
   455.0   9.442  34.095  190.93  0.0554  0.2312  94.383      26  2222222
   456.0   9.434  34.095  190.12  0.0561  0.2308  94.392      20  2222222
   457.0   9.432  34.095  189.28  0.0568  0.2312  94.383      20  2222222
   458.0   9.426  34.095  189.02  0.0550  0.2313  94.381      20  2222222
   459.0   9.413  34.094  188.11  0.0539  0.2310  94.387      25  2222222
   460.0   9.395  34.094  186.91  0.0557  0.2311  94.386      45  2222222
   461.0   9.390  34.093  186.74  0.0473  0.2310  94.389      64  2222222
   462.0   9.386  34.092  186.99  0.0479  0.2309  94.390      30  2222222
   463.0   9.383  34.092  186.86  0.0564  0.2304  94.402      22  2222222
   464.0   9.375  34.092  186.80  0.0533  0.2310  94.388      20  2222222
   465.0   9.368  34.091  187.16  0.0415  0.2310  94.389      25  2222222
   466.0   9.355  34.090  187.19  0.0426  0.2307  94.397      35  2222222
   467.0   9.352  34.090  187.13  0.0518  0.2307  94.395      48  2222222
   468.0   9.334  34.089  187.42  0.0485  0.2309  94.390      34  2222222
   469.0   9.281  34.088  186.85  0.0514  0.2310  94.390      24  2222222
   470.0   9.250  34.087  186.38  0.0460  0.2309  94.390      23  2222222
   471.0   9.235  34.087  185.80  0.0485  0.2309  94.391      23  2222222
   472.0   9.222  34.086  184.90  0.0550  0.2306  94.398      31  2222222
   473.0   9.199  34.085  184.60  0.0561  0.2309  94.390      71  2222222
   474.0   9.161  34.083  183.83  0.0544  0.2303  94.405      37  2222222
   475.0   9.101  34.081  183.19  0.0555  0.2304  94.404      23  2222222
   476.0   9.065  34.080  182.50  0.0546  0.2304  94.404      18  2222222
   477.0   9.033  34.079  181.80  0.0546  0.2305  94.400      18  2222222
   478.0   9.015  34.079  180.91  0.0541  0.2303  94.404      21  2222222
   479.0   9.007  34.078  180.44  0.0570  0.2307  94.396      29  2222222
   480.0   9.007  34.078  180.36  0.0552  0.2303  94.405      74  2222222
   481.0   9.006  34.077  180.52  0.0569  0.2308  94.393      42  2222222
   482.0   9.004  34.077  180.47  0.0564  0.2305  94.401      22  2222222
   483.0   8.999  34.077  180.41  0.0574  0.2307  94.395      21  2222222
   484.0   8.992  34.076  180.49  0.0561  0.2304  94.402      16  2222222
   485.0   8.988  34.076  180.34  0.0578  0.2303  94.407      19  2222222
   486.0   8.983  34.076  179.80  0.0559  0.2303  94.405      22  2222222
   487.0   8.976  34.075  179.87  0.0557  0.2304  94.402      98  2222222
   488.0   8.954  34.074  179.86  0.0564  0.2305  94.400      30  2222222
   489.0   8.898  34.073  179.11  0.0566  0.2309  94.390      19  2222222
   490.0   8.870  34.072  178.34  0.0569  0.2310  94.389      17  2222222
   491.0   8.839  34.070  177.64  0.0554  0.2309  94.391      16  2222222
   492.0   8.785  34.070  176.42  0.0548  0.2310  94.387      19  2222222
   493.0   8.751  34.070  174.60  0.0564  0.2310  94.387      31  2222222
   494.0   8.708  34.070  172.86  0.0546  0.2306  94.398      75  2222222
   495.0   8.659  34.067  171.60  0.0549  0.2303  94.406      50  2222222
   496.0   8.647  34.066  170.72  0.0541  0.2304  94.404      33  2222222
   497.0   8.640  34.066  170.42  0.0536  0.2304  94.403      30  2222222
   498.0   8.657  34.064  171.30  0.0543  0.2304  94.402     160  2222222
   499.0   8.632  34.064  171.21  0.0539  0.2303  94.406      34  2222222
   500.0   8.597  34.064  169.64  0.0535  0.2308  94.394      36  2222222
   501.0   8.578  34.063  168.20  0.0546  0.2304  94.404     121  2222222
   502.0   8.555  34.062  167.90  0.0545  0.2303  94.406      48  2222222
   503.0   8.544  34.060  167.10  0.0536  0.2302  94.408     475  2222222
   504.0   8.497  34.060  165.09  0.0532  0.2302  94.408     939  2222222
   505.0   8.442  34.059  162.93  0.0538  0.2302  94.408     534  2222222
   506.0   8.434  34.058  162.31  0.0532  0.2302  94.408      57  2222222
