  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   375.0  11.553  34.187  198.36  0.0475  0.2360  94.270      22  2222222
   376.0  11.553  34.187  198.72  0.0475  0.2362  94.267      38  2222222
   377.0  11.544  34.187  200.37  0.0517  0.2355  94.284      70  2222222
   378.0  11.511  34.184  200.18  0.0471  0.2354  94.285      29  2222222
   379.0  11.467  34.183  200.65  0.0475  0.2356  94.281      21  2222222
   380.0  11.448  34.183  201.10  0.0475  0.2355  94.284      17  2222222
   381.0  11.432  34.183  201.60  0.0467  0.2355  94.283      16  2222222
   382.0  11.388  34.179  201.92  0.0475  0.2355  94.284      19  2222222
   383.0  11.329  34.180  201.95  0.0465  0.2357  94.278      25  2222222
   384.0  11.306  34.179  202.06  0.0468  0.2355  94.283      37  2222222
   385.0  11.280  34.177  201.71  0.0475  0.2355  94.284      38  2222222
   386.0  11.226  34.173  200.86  0.0549  0.2354  94.286      25  2222222
   387.0  11.188  34.173  200.30  0.0509  0.2351  94.293      24  2222222
   388.0  11.170  34.171  199.48  0.0471  0.2354  94.285      29  2222222
   389.0  11.138  34.169  198.43  0.0468  0.2357  94.278      36  2222222
   390.0  11.098  34.166  197.47  0.0467  0.2359  94.273      31  2222222
   391.0  11.076  34.164  196.00  0.0470  0.2360  94.272      26  2222222
   392.0  11.039  34.161  194.68  0.0475  0.2354  94.285      22  2222222
   393.0  11.009  34.160  193.95  0.0475  0.2354  94.285      23  2222222
   394.0  10.989  34.158  193.46  0.0500  0.2353  94.287      28  2222222
   395.0  10.967  34.156  192.98  0.0546  0.2353  94.289      31  2222222
   396.0  10.903  34.152  191.20  0.0471  0.2354  94.286      30  2222222
   397.0  10.860  34.151  188.79  0.0471  0.2354  94.286      33  2222222
   398.0  10.839  34.148  188.42  0.0552  0.2354  94.286      37  2222222
   399.0  10.793  34.147  187.56  0.0472  0.2352  94.290      36  2222222
   400.0  10.753  34.144  187.53  0.0470  0.2354  94.286      26  2222222
   401.0  10.706  34.143  187.47  0.0465  0.2354  94.286      22  2222222
   402.0  10.677  34.145  188.14  0.0469  0.2356  94.281      21  2222222
   403.0  10.672  34.145  188.78  0.0469  0.2355  94.282      21  2222222
   404.0  10.657  34.144  189.09  0.0496  0.2355  94.282      22  2222222
   405.0  10.639  34.145  189.85  0.0569  0.2354  94.285      26  2222222
   406.0  10.604  34.143  190.23  0.0475  0.2354  94.286      43  2222222
   407.0  10.564  34.139  188.56  0.0466  0.2353  94.287      43  2222222
   408.0  10.545  34.139  187.27  0.0470  0.2349  94.297      27  2222222
   409.0  10.509  34.137  186.55  0.0475  0.2354  94.286      22  2222222
   410.0  10.478  34.138  185.81  0.0469  0.2351  94.292      22  2222222
   411.0  10.471  34.138  185.15  0.0475  0.2351  94.292      25  2222222
   412.0  10.461  34.137  184.30  0.0475  0.2361  94.269      29  2222222
   413.0  10.446  34.136  184.00  0.0607  0.2354  94.285      34  2222222
   414.0  10.427  34.136  184.23  0.0605  0.2354  94.286      31  2222222
   415.0  10.412  34.135  183.96  0.0487  0.2350  94.295      28  2222222
   416.0  10.396  34.134  183.71  0.0580  0.2346  94.304      23  2222222
   417.0  10.379  34.132  183.62  0.0469  0.2350  94.296      22  2222222
   418.0  10.358  34.132  184.29  0.0475  0.2353  94.287      20  2222222
   419.0  10.316  34.130  185.44  0.0465  0.2354  94.287      25  2222222
   420.0  10.282  34.130  186.29  0.0470  0.2353  94.288      50  2222222
   421.0  10.271  34.129  185.26  0.0525  0.2344  94.307      55  2222222
   422.0  10.231  34.127  183.88  0.0557  0.2344  94.309      21  2222222
   423.0  10.192  34.127  182.34  0.0529  0.2345  94.306      17  2222222
   424.0  10.184  34.128  181.12  0.0475  0.2348  94.299      13  2222222
   425.0  10.171  34.125  180.11  0.0450  0.2352  94.289      14  2222222
   426.0  10.128  34.123  179.33  0.0461  0.2353  94.287      16  2222222
   427.0  10.107  34.125  179.53  0.0465  0.2356  94.280      23  2222222
   428.0  10.104  34.124  180.16  0.0467  0.2348  94.299      64  2222222
   429.0  10.076  34.123  179.74  0.0469  0.2348  94.298      43  2222222
   430.0  10.033  34.122  178.04  0.0586  0.2346  94.304      24  2222222
   431.0  10.003  34.121  177.11  0.0475  0.2346  94.304      19  2222222
   432.0   9.979  34.121  175.90  0.0475  0.2352  94.289      20  2222222
   433.0   9.961  34.121  174.52  0.0524  0.2354  94.286      26  2222222
   434.0   9.936  34.120  174.13  0.0511  0.2350  94.295      32  2222222
   435.0   9.915  34.120  174.24  0.0555  0.2349  94.297      33  2222222
   436.0   9.902  34.120  173.59  0.0493  0.2343  94.309      32  2222222
   437.0   9.891  34.120  173.13  0.0549  0.2351  94.292      25  2222222
   438.0   9.887  34.119  173.25  0.0465  0.2350  94.295      23  2222222
   439.0   9.881  34.119  173.36  0.0465  0.2350  94.294      23  2222222
   440.0   9.880  34.119  173.64  0.0460  0.2351  94.293      23  2222222
   441.0   9.878  34.119  173.31  0.0586  0.2348  94.299      25  2222222
   442.0   9.857  34.118  172.62  0.0574  0.2345  94.306      28  2222222
   443.0   9.830  34.118  171.58  0.0480  0.2346  94.304      54  2222222
   444.0   9.823  34.118  171.47  0.0590  0.2343  94.310      41  2222222
   445.0   9.816  34.118  171.56  0.0590  0.2344  94.308      23  2222222
   446.0   9.804  34.116  170.81  0.0584  0.2344  94.307      18  2222222
   447.0   9.716  34.113  170.00  0.0584  0.2353  94.287      18  2222222
   448.0   9.671  34.118  168.46  0.0590  0.2354  94.286      17  2222222
   449.0   9.651  34.118  166.57  0.0585  0.2352  94.290      19  2222222
   450.0   9.629  34.118  165.11  0.0590  0.2348  94.300      28  2222222
   451.0   9.615  34.118  164.67  0.0549  0.2351  94.292      77  2222222
   452.0   9.556  34.116  163.45  0.0587  0.2350  94.294      28  2222222
   453.0   9.506  34.118  161.93  0.0590  0.2345  94.306      19  2222222
   454.0   9.491  34.118  161.11  0.0590  0.2354  94.286      16  2222222
   455.0   9.484  34.118  160.59  0.0583  0.2354  94.286      15  2222222
   456.0   9.478  34.118  160.19  0.0577  0.2353  94.289      17  2222222
   457.0   9.464  34.116  159.34  0.0585  0.2353  94.288      21  2222222
   458.0   9.391  34.119  156.96  0.0590  0.2353  94.289      31  2222222
   459.0   9.381  34.119  155.53  0.0587  0.2350  94.295      62  2222222
   460.0   9.376  34.118  155.91  0.0587  0.2348  94.299      35  2222222
   461.0   9.320  34.115  157.23  0.0590  0.2345  94.305      23  2222222
   462.0   9.298  34.113  158.74  0.0590  0.2352  94.290      21  2222222
   463.0   9.240  34.111  159.06  0.0585  0.2352  94.290      19  2222222
   464.0   9.191  34.113  158.39  0.0580  0.2345  94.306      22  2222222
   465.0   9.160  34.112  156.85  0.0586  0.2346  94.304      27  2222222
   466.0   9.116  34.113  154.92  0.0587  0.2344  94.307      33  2222222
   467.0   9.096  34.114  152.94  0.0590  0.2345  94.307      34  2222222
   468.0   9.070  34.114  151.28  0.0587  0.2346  94.303      28  2222222
   469.0   9.043  34.116  149.22  0.0590  0.2352  94.291      24  2222222
   470.0   9.005  34.117  147.02  0.0590  0.2345  94.306      27  2222222
   471.0   8.980  34.118  146.11  0.0587  0.2349  94.297      32  2222222
   472.0   8.952  34.117  145.44  0.0590  0.2351  94.293      36  2222222
   473.0   8.881  34.117  143.72  0.0656  0.2371  94.244      30  2222222
   474.0   8.835  34.116  142.20  0.0595  0.2349  94.296      23  2222222
   475.0   8.804  34.120  140.81  0.0699  0.2346  94.303      18  2222222
   476.0   8.790  34.120  139.70  0.0612  0.2345  94.305      16  2222222
   477.0   8.769  34.119  139.10  0.0585  0.2345  94.305      19  2222222
   478.0   8.745  34.118  138.70  0.0608  0.2366  94.257      26  2222222
   479.0   8.734  34.117  139.33  0.0636  0.2354  94.285      66  2222222
   480.0   8.727  34.115  139.55  0.0611  0.2344  94.309      33  2222222
   481.0   8.701  34.113  139.52  0.0682  0.2344  94.308      24  2222222
   482.0   8.680  34.114  139.15  0.0674  0.2346  94.304      29  2222222
   483.0   8.671  34.115  137.81  0.0687  0.2345  94.306      36  2222222
   484.0   8.631  34.117  136.22  0.0609  0.2347  94.302      37  2222222
   485.0   8.610  34.117  134.81  0.0585  0.2347  94.302      39  2222222
   486.0   8.586  34.116  134.16  0.0587  0.2346  94.303      28  2222222
   487.0   8.566  34.115  134.17  0.0582  0.2345  94.307      28  2222222
   488.0   8.559  34.115  133.97  0.0661  0.2345  94.306      57  2222222
   489.0   8.550  34.115  133.68  0.0674  0.2344  94.308      59  2222222
   490.0   8.530  34.115  132.87  0.0639  0.2344  94.308      38  2222222
   491.0   8.500  34.116  131.41  0.0677  0.2347  94.302      62  2222222
   492.0   8.477  34.116  130.37  0.0612  0.2344  94.309      43  2222222
   493.0   8.456  34.116  130.04  0.0680  0.2344  94.308      46  2222222
   494.0   8.446  34.115  129.80  0.0657  0.2344  94.307      80  2222222
   495.0   8.423  34.116  128.80  0.0668  0.2344  94.307      46  2222222
   496.0   8.401  34.117  127.35  0.0660  0.2344  94.307      61  2222222
   497.0   8.394  34.116  127.04  0.0676  0.2342  94.312      55  2222222
   498.0   8.384  34.116  127.27  0.0611  0.2344  94.308      61  2222222
   499.0   8.380  34.116  126.77  0.0631  0.2343  94.309     194  2222222
   500.0   8.364  34.115  125.94  0.0648  0.2340  94.317     612  2222222
   501.0   8.357  34.115  125.55  0.0643  0.2338  94.321    1713  2222222
   502.0   8.352  34.115  125.27  0.0646  0.2338  94.322      56  2222222
