  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
   374.0  10.933  34.183  219.56  0.0453  0.2323  94.358      27  2222222
   375.0  10.919  34.181  218.82  0.0464  0.2324  94.356      30  2222222
   376.0  10.886  34.179  217.96  0.0462  0.2326  94.353      35  2222222
   377.0  10.862  34.178  217.62  0.0435  0.2328  94.348      26  2222222
   378.0  10.843  34.177  217.46  0.0459  0.2323  94.358      21  2222222
   379.0  10.827  34.176  216.64  0.0452  0.2323  94.359      20  2222222
   380.0  10.803  34.174  215.88  0.0461  0.2323  94.359      24  2222222
   381.0  10.725  34.167  215.14  0.0462  0.2323  94.358      35  2222222
   382.0  10.669  34.163  214.37  0.0460  0.2327  94.349      38  2222222
   383.0  10.637  34.158  213.73  0.0456  0.2328  94.346      31  2222222
   384.0  10.566  34.151  213.48  0.0448  0.2331  94.340      26  2222222
   385.0  10.519  34.148  212.27  0.0432  0.2323  94.359      27  2222222
   386.0  10.434  34.142  210.68  0.0443  0.2324  94.356      32  2222222
   387.0  10.285  34.136  209.39  0.0455  0.2324  94.357      29  2222222
   388.0  10.251  34.134  208.37  0.0462  0.2324  94.357      27  2222222
   389.0  10.241  34.132  207.63  0.0456  0.2325  94.354      24  2222222
   390.0  10.232  34.131  207.94  0.0456  0.2328  94.346      25  2222222
   391.0  10.227  34.130  208.28  0.0462  0.2330  94.342      27  2222222
   392.0  10.200  34.129  208.25  0.0448  0.2329  94.345      39  2222222
   393.0  10.169  34.127  207.69  0.0460  0.2324  94.356      37  2222222
   394.0  10.143  34.126  207.37  0.0462  0.2325  94.354      27  2222222
   395.0  10.123  34.126  207.24  0.0465  0.2323  94.358      22  2222222
   396.0  10.121  34.125  207.17  0.0454  0.2323  94.359      22  2222222
   397.0  10.119  34.125  207.34  0.0449  0.2325  94.355      23  2222222
   398.0  10.111  34.124  207.16  0.0453  0.2329  94.345      27  2222222
   399.0  10.084  34.123  206.53  0.0453  0.2325  94.354      27  2222222
   400.0  10.062  34.122  205.95  0.0449  0.2325  94.354      27  2222222
   401.0  10.040  34.121  205.57  0.0447  0.2327  94.350      37  2222222
   402.0  10.034  34.120  205.91  0.0526  0.2323  94.359      43  2222222
   403.0  10.028  34.119  206.17  0.0471  0.2323  94.359      30  2222222
   404.0  10.006  34.118  205.56  0.0571  0.2324  94.356      25  2222222
   405.0   9.956  34.115  204.57  0.0455  0.2328  94.347      23  2222222
   406.0   9.850  34.113  202.88  0.0457  0.2330  94.343      26  2222222
   407.0   9.796  34.111  201.32  0.0462  0.2329  94.345      27  2222222
   408.0   9.746  34.107  200.87  0.0465  0.2329  94.345      22  2222222
   409.0   9.686  34.106  200.35  0.0449  0.2325  94.354      23  2222222
   410.0   9.666  34.105  199.47  0.0562  0.2328  94.348      28  2222222
   411.0   9.650  34.104  198.78  0.0452  0.2327  94.350      35  2222222
   412.0   9.624  34.102  198.27  0.0447  0.2323  94.359      33  2222222
   413.0   9.602  34.101  197.40  0.0459  0.2323  94.359      28  2222222
   414.0   9.570  34.101  194.27  0.0541  0.2329  94.344      26  2222222
   415.0   9.535  34.101  190.94  0.0475  0.2330  94.341      31  2222222
   416.0   9.498  34.100  189.12  0.0569  0.2324  94.355      27  2222222
   417.0   9.472  34.099  187.79  0.0460  0.2323  94.360      23  2222222
   418.0   9.429  34.098  186.38  0.0439  0.2323  94.359      26  2222222
   419.0   9.407  34.098  185.82  0.0569  0.2322  94.360      38  2222222
   420.0   9.395  34.097  186.07  0.0581  0.2322  94.362      36  2222222
   421.0   9.376  34.095  185.30  0.0581  0.2324  94.357      24  2222222
   422.0   9.335  34.095  183.45  0.0585  0.2325  94.355      20  2222222
   423.0   9.273  34.092  181.27  0.0590  0.2323  94.359      17  2222222
   424.0   9.204  34.094  179.02  0.0585  0.2324  94.358      20  2222222
   425.0   9.171  34.094  177.04  0.0582  0.2323  94.359      26  2222222
   426.0   9.146  34.093  176.01  0.0576  0.2316  94.374      66  2222222
   427.0   9.152  34.091  176.64  0.0562  0.2322  94.361      41  2222222
   428.0   9.132  34.091  177.09  0.0436  0.2343  94.311      21  2222222
   429.0   9.124  34.091  176.73  0.0584  0.2317  94.372      17  2222222
   430.0   9.111  34.090  176.25  0.0577  0.2319  94.368      17  2222222
   431.0   9.107  34.090  175.59  0.0577  0.2321  94.363      18  2222222
   432.0   9.091  34.090  175.27  0.0590  0.2323  94.359      19  2222222
   433.0   9.088  34.090  175.03  0.0571  0.2322  94.362      24  2222222
   434.0   9.079  34.089  174.86  0.0578  0.2321  94.364      38  2222222
   435.0   9.062  34.088  174.80  0.0569  0.2314  94.378      64  2222222
   436.0   9.042  34.088  173.99  0.0583  0.2319  94.369      30  2222222
   437.0   9.022  34.087  173.27  0.0570  0.2318  94.371      23  2222222
   438.0   8.984  34.086  172.63  0.0574  0.2317  94.372      22  2222222
   439.0   8.967  34.086  171.83  0.0569  0.2319  94.367      21  2222222
   440.0   8.958  34.086  170.90  0.0560  0.2316  94.374      23  2222222
   441.0   8.953  34.086  170.54  0.0582  0.2313  94.381      26  2222222
   442.0   8.938  34.086  170.15  0.0571  0.2319  94.368      31  2222222
   443.0   8.925  34.085  169.90  0.0562  0.2321  94.364      33  2222222
   444.0   8.919  34.084  170.12  0.0619  0.2316  94.375      28  2222222
   445.0   8.911  34.084  170.07  0.0642  0.2320  94.367      22  2222222
   446.0   8.893  34.083  169.84  0.0578  0.2318  94.369      19  2222222
   447.0   8.883  34.083  169.81  0.0579  0.2318  94.371      21  2222222
   448.0   8.872  34.082  169.20  0.0559  0.2318  94.370      26  2222222
   449.0   8.824  34.081  168.37  0.0584  0.2316  94.374      52  2222222
   450.0   8.784  34.080  167.20  0.0574  0.2314  94.380      44  2222222
   451.0   8.741  34.080  166.01  0.0582  0.2314  94.379      27  2222222
   452.0   8.728  34.079  165.29  0.0571  0.2312  94.382      25  2222222
   453.0   8.719  34.079  165.00  0.0570  0.2317  94.373      23  2222222
   454.0   8.716  34.079  164.70  0.0579  0.2312  94.383      21  2222222
   455.0   8.713  34.078  164.75  0.0681  0.2317  94.372      19  2222222
   456.0   8.711  34.078  164.87  0.0600  0.2318  94.371      24  2222222
   457.0   8.700  34.077  164.78  0.0571  0.2315  94.377      30  2222222
   458.0   8.671  34.077  164.84  0.0605  0.2312  94.383      38  2222222
   459.0   8.659  34.077  164.17  0.0620  0.2313  94.382      32  2222222
   460.0   8.653  34.077  163.56  0.0624  0.2312  94.383      27  2222222
   461.0   8.640  34.076  162.65  0.0601  0.2317  94.372      23  2222222
   462.0   8.621  34.077  161.53  0.0555  0.2317  94.373      23  2222222
   463.0   8.620  34.077  160.56  0.0555  0.2313  94.382      30  2222222
   464.0   8.610  34.077  160.27  0.0632  0.2313  94.381      42  2222222
   465.0   8.602  34.077  159.42  0.0570  0.2315  94.377      41  2222222
   466.0   8.577  34.076  159.01  0.0565  0.2314  94.378      27  2222222
   467.0   8.551  34.075  158.41  0.0666  0.2312  94.383      23  2222222
   468.0   8.519  34.073  158.20  0.0579  0.2313  94.381      20  2222222
   469.0   8.501  34.073  158.12  0.0546  0.2312  94.383      18  2222222
   470.0   8.485  34.073  157.92  0.0578  0.2314  94.380      19  2222222
   471.0   8.479  34.073  158.00  0.0573  0.2314  94.379      20  2222222
   472.0   8.474  34.072  158.39  0.0608  0.2312  94.383      52  2222222
   473.0   8.465  34.071  158.55  0.0622  0.2312  94.382      48  2222222
   474.0   8.436  34.071  157.80  0.0571  0.2312  94.383      25  2222222
   475.0   8.411  34.071  156.42  0.0573  0.2312  94.383      20  2222222
   476.0   8.393  34.071  155.53  0.0558  0.2313  94.381      18  2222222
   477.0   8.377  34.070  154.64  0.0590  0.2313  94.381      22  2222222
   478.0   8.358  34.069  154.19  0.0642  0.2313  94.381      29  2222222
   479.0   8.329  34.068  153.93  0.0576  0.2312  94.383      32  2222222
   480.0   8.303  34.068  152.88  0.0574  0.2319  94.367      28  2222222
   481.0   8.258  34.067  151.56  0.0571  0.2312  94.383      30  2222222
   482.0   8.232  34.066  149.92  0.0576  0.2312  94.383      33  2222222
   483.0   8.203  34.066  148.94  0.0616  0.2312  94.383      36  2222222
   484.0   8.186  34.065  148.57  0.0637  0.2312  94.383      50  2222222
   485.0   8.163  34.064  148.17  0.0580  0.2312  94.383      45  2222222
   486.0   8.128  34.063  147.12  0.0612  0.2311  94.386      32  2222222
   487.0   8.108  34.063  146.42  0.0601  0.2311  94.386      33  2222222
   488.0   8.105  34.062  146.32  0.0631  0.2311  94.385      37  2222222
   489.0   8.096  34.061  146.59  0.0622  0.2309  94.391      58  2222222
   490.0   8.087  34.061  146.26  0.0587  0.2308  94.392      41  2222222
   491.0   8.075  34.061  145.93  0.0650  0.2311  94.386      35  2222222
   492.0   8.068  34.060  145.58  0.0619  0.2310  94.388      86  2222222
   493.0   8.055  34.061  145.05  0.0598  0.2311  94.386      93  2222222
   494.0   8.006  34.060  143.86  0.0646  0.2311  94.385      27  2222222
   495.0   7.961  34.061  142.03  0.0641  0.2312  94.382      25  2222222
   496.0   7.932  34.061  140.66  0.0609  0.2311  94.385     175  2222222
   497.0   7.866  34.063  139.00  0.0615  0.2320  94.366      28  2222222
   498.0   7.871  34.061  138.28  0.0623  0.2310  94.388      94  2222222
   499.0   7.858  34.061  137.92  0.0615  0.2311  94.386     100  2222222
   500.0   7.853  34.060  137.76  0.0623  0.2306  94.398     324  2222222
   501.0   7.847  34.059  137.50  0.0602  0.2304  94.402    1497  2222222
   502.0   7.845  34.059  137.35  0.0608  0.2303  94.407     393  2222222
   503.0   7.839  34.059  137.30  0.0558  0.2303  94.406      29  2222222
